id,reference_number,status,subscription_id,state,grand_total,subtotal,tax_amount,total_due,total_invoiced,total_item_count,total_paid,total_qty_ordered,total_refunded,discount_amount,order_currency_code,giftcert_amount,coupon_code,coupon_rule_name,customer_group_id,customer_account_id,customer_is_guest,shipping_amount,shipping_description,shipping_discount_amount,shipping_hidden_tax_amount,shipping_incl_tax,shipping_invoiced,shipping_method,shipping_refunded,how_did_you_hear,how_did_you_hear_other,created_at,updated_at,order_has_subscription,order_has_ecommerce,customer_email,customer_fname,customer_lname
96688,100089296,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1251,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,5/1/2014 5:39,5/1/2014 5:39,1,0,JYDFLQC1364@FJNRR.PRD,IJUCQY,JCIRRA
348563,100330698,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,832,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,5/1/2015 17:30,5/8/2015 17:05,1,0,NJDDRO1954@FJNRR.PRD,MHPNJQU,HJDDRO
48870,100045051,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1534,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/1/2013 8:19,10/1/2013 8:19,1,0,ZIDRRAF@OQCVQYR.OQC,JQYYF,MRRAF
1543703,101492596,complete,,complete,69.98,69.98,0,0,69.98,1,69.98,2,,0,USD,0,null,null,0,,1,0,Free Shipping,0,0,0,0,mtb_shipping_us,,From a Friend,null,12/10/2016 10:43,12/13/2016 22:37,0,1,DJDJYJFQ@PRDPJMC.OQC,DROOJ,DYBDDROA
349960,100332092,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,554,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,5/1/2015 18:21,5/8/2015 17:06,1,0,JWY1259@NRCDJHU.PRD,FYHCV,PHQSDQHQY
1647,100001503,complete,,complete,43.5,43.5,0,0,43.5,1,43.5,1,,0,USD,,null,null,1,1220,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/21/2012 18:33,10/11/2012 22:23,1,0,WYQLQ@KWLUUS.PRD,KQLHO,GYQLQ
3724,100003301,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,776,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,11/1/2012 10:05,11/13/2012 19:44,1,0,MCSNOYQQL1@JRU.PRD,SCQSNQO,RQQLQM
7262,100006566,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,530,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/19/2012 1:25,12/19/2012 1:25,1,0,PRKFKQPXOQY@SUJCQJBCQU.OQC,CRKF,BQPXOQY
28384,100025810,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,913,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,6/1/2013 7:35,6/1/2013 7:35,1,0,ZBMCHOSURW@FJNRR.PRD,JBMCHO,PURW
23735,100021519,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1893,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,5/1/2013 11:07,5/1/2013 11:07,1,0,Z-KYBOQY@NRCDJHU.PJ,JJPXHQ,SQPROAPRMC
11615,100010560,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,336,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,2/1/2013 10:59,2/19/2013 1:41,1,0,KSJPXQYCG@FJNRR.PRD,ZJDQM,CQJWBQ
162264,100150861,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,530,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/4/2014 14:55,9/4/2014 14:55,1,0,PRKFKQPXOQY@SUJCQJBCQU.OQC,CRKF,BQPXOQY
2770,100002498,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,1753,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/14/2012 2:51,11/13/2012 18:52,1,0,CBARY78@NRCDJHU.PRD,SCQLQO,TBARY
227169,100213427,complete,,complete,40.5,45,0,,40.5,1,40.5,1,,-4.5,USD,0,GIFTS10PCT,10% Off Gifts,0,,1,0,null,0,0,0,0,null,,null,null,12/15/2014 16:38,12/15/2014 16:39,0,0,UDPPROXHQ@NRCDJHU.PRD,LJBYQO,MPCROXHQ
8791,100007965,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,709,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,1/1/2013 9:00,2/19/2013 1:30,1,0,OYRUSN@KQUUMRBCN.OQC,NQHU,RRUSN
53588,100049546,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1251,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,11/1/2013 7:13,11/1/2013 7:13,1,0,JYDFLQC1364@FJNRR.PRD,IJUCQY,JCIRRA
9356,100008530,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1175,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,1/1/2013 18:16,2/19/2013 1:31,1,0,CRAANJOA1@WDJHU.PRD,TRAA,HJOA
1860709,101801250,complete,,complete,24.99,24.99,0,0,24.99,1,24.99,1,,0,USD,0,null,null,1,1837,,0,Free Shipping - Free,0,0,0,0,freeshipping_freeshipping,,null,null,4/2/2017 4:02,4/8/2017 1:36,1,0,MSQPCRY513@WDJHU.PRD,BYJA,HQOMRO
1556524,101504842,complete,,complete,144,144,0,,144,1,144,1,,0,USD,0,null,null,0,,1,0,null,0,0,0,0,null,,"Search Engine (Google, Bing, etc)",null,12/19/2016 19:05,12/19/2016 19:05,0,0,ZBUHQSQUHXJO1981@WDJHU.PRD,JBUHQ,PQUHXJO
2108,100001896,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,385,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/1/2012 7:37,10/11/2012 22:29,1,0,DGE75@FJNRR.PRD,PJCYHPX,TNRDSMRO
262382,100247414,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1363,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,2/1/2015 6:41,2/11/2015 0:24,1,0,OJCJUFJ.NJVVJYA@WDJHU.PRD,OJCJUFJ,NJVVJYA
580496,100555019,complete,,complete,0,0,0,0,0,1,0,1,,0,USD,0,null,null,1,3437,,0,Free Shipping - Free,0,0,0,0,freeshipping_freeshipping,,null,null,11/1/2015 16:12,11/10/2015 22:34,1,0,XJOAYQIM09@DMO.PRD,KQOOQCN,AOAYQIM
28517,100025943,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1753,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,6/1/2013 9:48,6/1/2013 9:48,1,0,CBARY78@NRCDJHU.PRD,SCQLQO,TBARY
244086,100229659,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,33,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,1/1/2015 21:32,1/12/2015 23:52,1,0,XYJFV5183@FJNRR.PRD,ZQYQDF,KURMMQY
2874920,102806660,complete,,complete,43.5,43.5,0,,43.5,1,43.5,1,,0,USD,0,null,null,0,,1,0,null,0,0,0,0,null,,null,null,12/14/2017 8:25,12/14/2017 8:25,0,0,IQJYMORMNRQM@JRU.PRD,EUHVJKQCN,ACXHOM
15177,100013781,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1615,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/1/2013 12:17,3/1/2013 12:17,1,0,PRBWKRK@IMBPRBWJYM.PRD,RRKQYC,AOAQYKQYW
21232,100019339,processing,,processing,85.5,85.5,0,,85.5,1,85.5,1,,0,USD,0,null,null,1,1379,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,4/4/2013 22:13,4/4/2013 22:13,1,0,DHOHDQ2369@WDJHU.PRD,JJMRO,KYQDQY
537876,100513364,complete,,complete,0,0,0,0,0,1,0,1,,0,USD,0,null,null,1,1053,,0,Free Shipping - Free,0,0,0,0,freeshipping_freeshipping,,null,null,10/1/2015 5:55,10/10/2015 21:36,1,0,ZANQOAQYMRO505@PRDPJMC.OQC,JJDQM,HQOAQYMRO
11653,100010598,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,462,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,2/1/2013 11:37,2/19/2013 1:41,1,0,ARIOCRIOMQJOKYRIO@WDJHU.PRD,MQJO,KYRIO
86712,100080343,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,971,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,4/1/2014 5:50,4/1/2014 5:50,1,0,JPYJOTRYA1118@PRDPJMC.OQC,AOAF,CYJOTRYA
52557,100048687,complete,,complete,153,180,0,,153,1,153,1,,-27,USD,0,EARLYBIRD,15% Earlybird holiday gifts,1,1056,0,0,null,0,0,0,0,null,,null,null,10/10/2013 16:18,10/10/2013 16:18,0,0,X.QUUMIRYCN@DJYHQCCJ-OAC.PRD,KQOOF,EUUMIRYCN
2842808,102774526,complete,,complete,43.5,43.5,0,,43.5,1,43.5,1,,0,USD,0,null,null,0,,1,0,null,0,0,0,0,null,,null,null,12/2/2017 15:28,12/2/2017 15:28,0,0,QDHU.N.AHJV@WDJHU.PRD,EDHU,DHJV
9932,100009081,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1609,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,1/5/2013 2:29,2/19/2013 1:32,1,0,AJOUQMCQY11@WDJHU.PRD,DAN,LESTER
15234,100013838,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1893,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/1/2013 13:14,3/1/2013 13:14,1,0,Z-KYBOQY@NRCDJHU.PJ,JJPXHQ,SQPROAPRMC
2871802,102803535,complete,,complete,72,72,0,,72,1,72,1,,0,USD,0,null,null,0,,1,0,null,0,0,0,0,null,,null,null,12/11/2017 20:17,12/11/2017 20:17,0,0,YQAWDJO@OQGSBK.PRD,RRKQYC,EAWDJO
1486257,101435582,complete,,complete,25,25,0,0,25,1,25,1,,0,USD,0,null,null,1,864,,0,Free Shipping - Free,0,0,0,0,freeshipping_freeshipping,,null,null,12/1/2016 9:38,12/10/2016 4:47,1,0,YRWQYMD1231@WDJHU.PRD,DJCC,YRWQYM
2947,100002625,closed,,closed,15,15,0,0,15,1,15,1,15,0,USD,,null,null,1,1494,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,0,null,null,10/21/2012 11:19,10/28/2012 18:58,1,0,DQAPJUTCHD@FJNRR.PRD,THDRCNF,MQAPJUT
33950,100031026,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1297,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,7/1/2013 8:16,7/1/2013 8:16,1,0,DNMAYBDUHOQ07@FJNRR.PRD,MHPNJQU,BJGCQY
1403799,101354665,complete,,complete,25,25,0,0,25,1,25,1,,0,USD,0,null,null,1,1893,,0,Free Shipping - Free,0,,0,0,freeshipping_freeshipping,,null,null,11/1/2016 10:04,11/10/2016 2:36,1,0,Z-KYBOQY@NRCDJHU.PJ,JJPXHQ,SQPROAPRMC
378709,100359706,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1363,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,6/1/2015 5:44,6/9/2015 23:28,1,0,OJCJUFJ.NJVVJYA@WDJHU.PRD,OJCJUFJ,NJVVJYA
418900,100398143,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,971,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,7/1/2015 5:04,7/10/2015 18:35,1,0,JPYJOTRYA1118@PRDPJMC.OQC,AOAF,CYJOTRYA
2118389,102052606,complete,742,complete,16.45,14.99,1.46,0,16.45,1,16.45,1,,0,USD,0,null,null,1,971,,0,Free Shipping - Free,0,,0,0,freeshipping_freeshipping,,null,null,6/1/2017 13:19,6/8/2017 1:56,1,0,JPYJOTRYA1118@PRDPJMC.OQC,AOAF,CYJOTRYA
5380,100004810,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,975,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2012 11:04,2/19/2013 1:17,1,0,IJCCMS29@WDJHU.PRD,PJBU,WJCCM
1913942,101853505,complete,,complete,87,87,0,0,87,2,87,2,,0,USD,0,null,null,0,,1,0,Free Shipping,0,0,0,0,mtb_shipping_us,,Youtube Channel,null,4/10/2017 2:22,4/10/2017 15:25,0,1,YRKFOX83@WDJHU.PRD,RRKFO,KRNUQY
43895,100040375,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,508,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/1/2013 6:01,9/1/2013 6:01,1,0,JLXBYC@DJP.PRD,KBYC,NQUMRO
420108,100399349,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,554,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,7/1/2015 5:54,7/10/2015 19:17,1,0,JWY1259@NRCDJHU.PRD,FYHCV,PHQSDQHQY
28293,100025719,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,462,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,6/1/2013 6:10,6/1/2013 6:10,1,0,ARIOCRIOMQJOKYRIO@WDJHU.PRD,MQJO,KYRIO
730785,100701726,complete,,complete,90,90,0,,90,1,90,1,,0,USD,0,null,null,0,,1,0,null,0,,0,0,null,,null,null,1/20/2016 6:29,1/20/2016 6:29,0,0,DQWJONRUVJSTQU@WDJHU.PRD,MQWJO,HRUVJSTQU
67301,100062533,closed,,closed,165,165,0,0,165,1,165,1,165,0,USD,0,null,null,1,3504,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,0,null,null,1/1/2014 10:47,1/1/2014 21:49,1,0,SJOPNQYR@MKPWURKJU.OQC,JRO ,BQJYA
236826,100222402,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,530,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,1/1/2015 16:59,1/12/2015 23:51,1,0,PRKFKQPXOQY@SUJCQJBCQU.OQC,CRKF,BQPXOQY
48906,100045087,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1907,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/1/2013 8:54,10/1/2013 8:54,1,0,YKFDQY78@NRCDJHU.PRD,RJOAF ,BFDQY
96654,100089262,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,530,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,5/1/2014 5:36,5/1/2014 5:36,1,0,PRKFKQPXOQY@SUJCQJBCQU.OQC,CRKF,BQPXOQY
2563237,102494932,complete,394,complete,14.99,14.99,0,0,14.99,1,14.99,1,,0,USD,0,null,null,1,530,,0,Free Shipping - Free,0,0,0,0,freeshipping_freeshipping,,null,null,10/1/2017 0:01,10/2/2017 12:34,1,0,PRKFKQPXOQY@SUJCQJBCQU.OQC,CRKF,BQPXOQY
28539,100025965,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1893,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,6/1/2013 10:10,6/1/2013 10:10,1,0,Z-KYBOQY@NRCDJHU.PJ,JJPXHQ,SQPROAPRMC
28494,100025920,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1609,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,6/1/2013 9:25,6/1/2013 9:25,1,0,AJOUQMCQY11@WDJHU.PRD,DAN,LESTER
2174,100001962,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,562,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/1/2012 8:43,10/11/2012 22:30,1,0,PTRIUQY09@JSB.QAB,CNJSHO,FRIUQY
58818,100054511,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1539,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2013 8:24,12/1/2013 8:24,1,0,PNRRXIJF@NRCDJHU.PRD,CJMQF,HRRXIJF
228012,100214196,complete,,complete,18.49,15,0,0,18.49,1,18.49,1,,-1.5,USD,0,GIFTS10PCT,10% Off Gifts,0,,1,4.99,Flat Rate - Fixed,0,0,4.99,4.99,flatrate_flatrate,,null,null,12/17/2014 0:55,12/24/2014 2:06,0,1,QDDJUQQ.QOW@WDJHU.PRD,EDDJUQQ,EOW
86678,100080309,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,210,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,4/1/2014 5:16,4/1/2014 5:16,1,0,JDJCNQOF21@WDJHU.PRD,AOWHQ,MJCNQOF
854894,100820933,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,530,,0,Free Shipping - Free,0,,0,0,freeshipping_freeshipping,,null,null,4/1/2016 5:06,4/10/2016 22:06,1,0,PRKFKQPXOQY@SUJCQJBCQU.OQC,CRKF,BQPXOQY
3556,100003133,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,336,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,11/1/2012 7:17,11/13/2012 19:42,1,0,KSJPXQYCG@FJNRR.PRD,ZJDQM,CQJWBQ
1580,100001444,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,GET499,Content Banner Coupon,1,1167,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/18/2012 16:24,10/11/2012 22:22,1,0,NQJLHOUF2003@NRCDJHU.PRD,SNJIO,AKKRCC
5203,100004633,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,462,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2012 8:07,2/19/2013 1:17,1,0,ARIOCRIOMQJOKYRIO@WDJHU.PRD,MQJO,KYRIO
1061459,101019929,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,530,,0,Free Shipping - Free,0,,0,0,freeshipping_freeshipping,,null,null,7/1/2016 5:09,7/8/2016 4:07,1,0,PRKFKQPXOQY@SUJCQJBCQU.OQC,CRKF,BQPXOQY
21200,100019307,processing,,processing,43.5,43.5,0,,43.5,1,43.5,1,,0,USD,0,null,null,1,3437,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,4/4/2013 17:54,4/4/2013 17:54,1,0,XJOAYQIM09@DMO.PRD,KQOOQCN,AOAYQIM
1572482,101520108,complete,,complete,0,40,0,0,0,1,0,1,,-40,USD,0,GPC35FAP2WWYMFRESH,Groupon Grab Bag Dec 2016 - Freshwater,0,,1,0,Free Shipping,0,0,0,0,mtb_shipping_us,,Other,Groupon,12/28/2016 2:31,12/28/2016 14:08,0,1,AZOO78@WDJHU.PRD,JRNO ,LJYJ
79048,100073439,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,210,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/1/2014 6:18,3/1/2014 6:18,1,0,JDJCNQOF21@WDJHU.PRD,AOWHQ,MJCNQOF
28382,100025808,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,908,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,6/1/2013 7:33,6/1/2013 7:33,1,0,KYHJO.CYJO.1337@WDJHU.PRD,BYHJO,TYJO
2481,100002248,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,GET499,Content Banner Coupon,1,1575,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/2/2012 16:51,11/13/2012 18:42,1,0,UQDROXHCCH@WDJHU.PRD,DJOAF,ZROQM
13502,100012325,complete,,complete,38.25,45,0,,38.25,1,38.25,1,,-6.75,USD,0,BR3-J2G-N7C9,15% Off 3 Month Gift Subscription,1,1599,0,0,null,0,0,0,0,null,,null,null,2/14/2013 19:43,2/14/2013 19:43,0,0,MROHPPRS@MKPWURKJU.OQC,MJYX,NRIQUU
86708,100080339,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,832,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,4/1/2014 5:46,4/1/2014 5:46,1,0,NJDDRO1954@FJNRR.PRD,MHPNJQU,HJDDRO
184424,100171958,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1227,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,11/1/2014 5:26,11/10/2014 20:36,1,0,AJOKYRFUQM@KQUUMRBCN.OQC,DAN,BROYLES
214031,100200881,complete,,complete,0,0,0,0,0,1,0,1,,0,USD,0,null,null,1,1220,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2014 16:21,12/11/2014 4:03,1,0,WYQLQ@KWLUUS.PRD,KFUQ,GYQLQ
5206,100004636,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,475,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2012 8:10,2/19/2013 1:17,1,0,QDRSJHOCKJUUQY323@NRCDJHU.PRD,JBMCHO,JROQM
124732,100115250,processing,,processing,43.5,43.5,0,,43.5,1,43.5,1,,0,USD,0,null,null,1,3437,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,7/1/2014 5:26,7/1/2014 5:26,1,0,XJOAYQIM09@DMO.PRD,KQOOQCN,AOAYQIM
1554247,101502751,complete,,complete,85.5,85.5,0,,85.5,1,85.5,1,,0,USD,0,null,null,0,,1,0,null,0,0,0,0,null,,From a Friend,null,12/16/2016 21:47,12/16/2016 21:47,0,0,UMNRYQ@IJXQNQJUCN.QAB,EAIJYA,SNRYQ
64501,100059938,complete,,complete,90,90,0,,90,1,90,1,,0,USD,0,null,null,0,,1,0,null,0,0,0,0,null,,null,null,12/18/2013 0:56,12/18/2013 0:57,0,0,WQYCYBAQ0115@FJNRR.PRD,SNQYYF,TNYQUXQUA
19378,100017515,processing,,processing,85.5,85.5,0,,85.5,1,85.5,1,,0,USD,0,null,null,1,1075,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,4/1/2013 8:33,4/1/2013 8:33,1,0,VHSSMCQY@DFDCM.OQC,RFJO,ZAYHUU
23513,100021297,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,167,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,5/1/2013 7:25,5/1/2013 7:25,1,0,ZJDQM.UJPF@SRMCSYRSQYCHQM.PRD,JJDQM,LJPF
34006,100031082,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1687,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,7/1/2013 9:11,7/1/2013 9:11,1,0,DPPUHOCHPX.CHD@WDJHU.PRD,THD,MPPUHOCHPX
5235,100004665,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,589,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2012 8:39,2/19/2013 1:17,1,0,JOWQYKYJOAHMN@WDJHU.PRD,JRQ,BRYXRIMXH
1997401,101934738,complete,,complete,16.45,14.99,1.46,0,16.45,1,16.45,1,,0,USD,0,null,null,1,971,,0,Free Shipping - Free,0,,0,0,freeshipping_freeshipping,,null,null,5/2/2017 5:59,5/3/2017 17:04,1,0,JPYJOTRYA1118@PRDPJMC.OQC,AOAF,CYJOTRYA
963627,100926539,complete,,complete,144,144,0,,144,1,144,1,,0,USD,0,null,null,0,,1,0,null,0,,0,0,null,,null,null,5/6/2016 13:54,5/6/2016 13:54,0,0,KYRIOHOW41@UHLQ.PRD,DRBW,BYRIOHOW
2736,100002469,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,GET499,Content Banner Coupon,1,1718,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/11/2012 18:35,11/13/2012 18:52,1,0,LOW704@FJNRR.PRD,CQOW,LJOW
9009,100008183,complete,,complete,43.5,43.5,0,0,43.5,1,43.5,1,,0,USD,0,null,null,1,1375,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,1/1/2013 12:37,2/19/2013 1:30,1,0,CAQBDJO@FJNRR.PRD,TYJPF,PYQKBM
1744,100001586,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,GET499,Content Banner Coupon,1,1313,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/25/2012 18:59,10/11/2012 22:24,1,0,JKYJOOQO62@WDJHU.PRD,KQOOF ,BYJOOQO
4654,100004129,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,1743,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,11/20/2012 18:00,2/19/2013 1:18,1,0,UBYPNJMJYBM@WDJHU.PRD,JJDQM,CRDKM
33986,100031062,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1534,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,7/1/2013 8:51,7/1/2013 8:51,1,0,ZIDRRAF@OQCVQYR.OQC,JQYYF,MRRAF
28698,100026124,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1743,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,6/1/2013 12:48,6/1/2013 12:48,1,0,UBYPNJMJYBM@WDJHU.PRD,JJDQM,CRDKM
2548,100002304,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,962,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/4/2012 2:27,10/11/2012 22:45,1,0,KHW-TRRCM@NRCDJHU.PRD,IXQ,RQWHMCQY
8891,100008065,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1045,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,1/1/2013 10:40,2/19/2013 1:30,1,0,FJWHAJYJ28@KQUUMRBCN.OQC,KYHMCRSNQY,AWBHYYQPNB
79067,100073458,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,530,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/1/2014 6:37,3/1/2014 6:37,1,0,PRKFKQPXOQY@SUJCQJBCQU.OQC,CRKF,BQPXOQY
129680,100120182,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,554,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,7/1/2014 19:58,7/1/2014 19:58,1,0,JWY1259@NRCDJHU.PRD,FYHCV,PHQSDQHQY
